CustomerId|AGE|GENDER
A1707198559000257020|1967|2
A1708754490683805315|1966|2
A1708868782840710365|1954|1
A1708982655341901120|1971|1
A1709154283303287563|1982|2
A1709892944057338421|1959|2
A1710459611988191587|1985|2
A1711134207135007845|1962|1
A1711764033070514702|1960|1
A1712673267263809799|1989|1
A1712918734543960525|1941|2
A1714330817652252742|1968|2
A1715041734358436948|1947|2
A1715212156874760328|1976|2
A1715374013549723819|1974|2
A1716530522896642859|1959|1
A1717889442282297603|1973|2
A1718134485655585146|1966|2
A1718339077636961029|1947|2
A1718363988499453771|1972|2
A1718692132416761297|1963|2
A1719357733113442595|1981|2
A1719481501423116698|1941|1
A1720526133846167054|1946|1
A1720718832169081107|1971|1
A1720953116717438996|1947|2
A1720985558132021958|1958|2
A1723013040779647160|1985|2
A1723158052316872877|1959|2
A1723310419817592022|1987|2
A1723327648378588821|1959|1
A1723568011590373184|1960|1
A1723734439778128651|1994|2
A1723759721711920385|1982|1
A1724240164366502282|1969|2
A1724785094471954756|1969|2
A1724855587698570408|1968|2
A1725686043480106003|1984|1
A1726758185993260293|1993|2
A1726870531710078103|1952|1
A1726889150985902999|1956|2
A1727508877840092081|1947|1
A1728646014648689407|1942|2
A1729600378022307212|1948|2
A1731574881072098667|1951|2
A1731811596122268195|1979|1
A1734530065176878717|1968|1
A1734735337977695916|1968|1
A1736456288232167412|1937|2
A1736511648310479967|1974|1
A1737085156635044182|1974|2
A1737486122817732057|1948|2
A1737700913395391304|1951|2
A1738890679819314747|1972|1
A1739057523110309094|1979|2
A1739628285327190667|1942|2
A1740268693654065775|1968|1
A1740781375644153555|1977|1
A1741140696704673832|1964|2
A1741177507036707869|1956|1
A1742179879943803930|1970|1
A1742295668121908531|1974|2
A1742313060631703325|1951|1
A1742876232883708857|1993|1
A1743717512201504823|1949|2
A1744170707774323365|1970|1
A1744625478649463512|1971|1
A1745125070990455797|1976|2
A1745781071878164686|1956|2
A1747051686344892652|1944|2
A1747150265759575083|1989|1
A1748168931158798907|1936|1
A1749166864340873326|1961|1
A1749308517409871216|1967|2
A1749434302234459923|1969|1
A1749596581167979992|1965|2
A1750159083431280543|1941|2
A1750751306143113853|1956|1
A1750796321477317534|1938|1
A1750956549252065959|1960|1
A1751742782723741585|1982|2
A1752233035012069356|1972|2
A1752235767817293998|1955|1
A1752473550520061216|1978|1
A1753254602992856395|1992|1
A1755476157985944477|1967|2
A1755558716439163378|1985|1
A1755920300257956181|1967|1
A1756581555328010480|1943|1
A1757183964601657343|1968|2
A1758001522752343093|1961|2
A1758895647571725690|1965|1
A1758950242910728851|1983|1
A1759883233460628205|1968|1
A1760058023022721956|1966|1
A1760243382620779735|1977|2
A1761047516357026962|1978|2
A1762038979869713912|1988|1
A1763013950169545412|1973|2
A1763132557858583461|1956|1
A1763241138530310787|1980|1
A1764445429071720220|1969|1
A1764449115086565649|1981|2
A1764794565956876778|1986|2
A1765135392651411271|1951|2
A1766632840188505954|1942|1
A1768070796113913038|1976|1
A1768341522101756682|1978|1
A1769520240942090328|1971|1
A1769683847011363198|1947|2
A1769918409459424199|1962|1
A1771116837915838646|1964|2
A1771441322170520219|1965|1
A1771448923421754174|1991|2
A1771729588073758791|1963|1
A1772048804711305925|1975|1
A1772086768838500569|1970|2
A1772251451692147117|1947|2
A1776277692670624123|1950|2
A1776521854083374577|1951|1
A1777046668084993393|1995|1
A1778327505382040732|1978|1
A1779188964634908860|1959|2
A1780319669718732112|1963|1
A1781311537974107576|1933|1
A1782137805089865007|1966|2
A1782281163093624774|1965|2
A1783047017474865119|1947|1
A1783112299003369365|1957|1
A1783619550279130319|1989|1
A1786122450577928155|1955|1
A1787239601835077734|1978|1
A1787621753241303280|1973|2
A1788180700081097847|1966|1
A1788350330284840477|1946|1
A1789105632293003308|1984|1
A1789393651260095340|1948|2
A1789955592748626389|1993|2
A1790077521091718865|1992|1
A1790415097438389136|1965|1
A1791013256510030615|1972|1
A1791423285835190148|1985|1
A1791639193972372223|1979|2
A1791687010955197311|1988|2
A1792661035370077332|1969|2
A1793174964047133094|1951|2
A1793642473478088549|1959|1
A1795213568217177255|1940|1
A1795231201947762995|1984|1
A1795381165028614702|1965|1
A1795445809520855965|1967|1
A1796044011252689132|1978|1
A1796046190365931909|1951|2
A1796714925269055202|1984|1
A1798278723751909068|1965|2
A1798324142516640899|1975|1
A1798536201304902371|1977|2
A1800310832570103404|1968|2
A1801321835329546523|1972|2
A1801452974319168834|1988|2
A1803126705994107196|1974|2
A1803204908084874565|1968|2
A1804721553927460789|1982|2
A1805224994840515888|1976|2
A1805347761848065629|1947|2
A1805542219843376168|1954|1
A1806153734124230085|1971|2
A1806739217087847735|1989|2
A1806916067815321310|1987|2
A1806935630428235219|1992|2
A1807954048303741276|1963|1
A1808675475662284847|1962|1
A1809804259315541228|1978|2
A1810555693092506171|1975|2
A1813771466679565141|1977|1
A1815122499548195529|1982|1
A1815414378637726246|1955|2
A1815469248208480942|1977|2
A1815890155717652492|1978|2
A1815943305014794056|1947|2
A1816745572791245180|1975|1
A1817489955073118890|1966|1
A1818302312980843441|1981|1
A1818644667929950991|1936|2
A1818830739376699930|1964|2
A1819080235632391358|1963|2
A1819202335612537277|1961|2
A1819414706297619180|1975|1
A1819503883526389120|1971|2
A1819658752643694933|1981|2
A1819723614402170413|1955|1
A1820047168088912471|1972|1
A1820141678388726375|1982|1
A1821216223664722535|1979|2
A1821432642631513774|1947|2
A1821731950010247998|1969|2
A1821820436344545012|1981|2
A1822789860029547796|1955|1
A1824115213307977307|1967|1
A1824227644238926581|1983|2
A1826288201020568252|1972|2
A1826531913555320063|1967|1
A1826758968359455991|1936|1
A1827405723160330844|1973|1
A1827469304604014836|1959|2
A1827482922674030456|1980|1
A1827801725140867531|1967|2
A1827938074969399342|1957|1
A1828153436096124313|1968|1
A1828284293013253783|1967|1
A1828665780234520202|1962|1
A1828973340339787050|1980|1
A1829081265493729095|1996|1
A1829300539552281606|1942|1
A1830837528699212872|1992|2
A1830883719100981748|1965|1
A1830944895271783385|1993|2
A1831025416149272375|1965|1
A1831135181973364200|1979|1
A1831642996382464000|1969|2
A1832057903004031788|1951|1
A1832598490998348602|1949|2
A1832834513781804280|1958|1
A1832964538783358002|1969|1
A1833710692959637809|1951|1
A1835078599261492705|1981|1
A1835222243638761455|1989|2
A1835273997566859679|1966|2
A1835818895739193329|1974|1
A1835916105681536991|1978|2
A1836377669798270261|1992|1
A1836730216604936679|1948|1
A1837854396226148684|1974|2
A1837951797415833599|1997|1
A1838139334021805046|1981|2
A1838267031117493677|1951|1
A1838833885466890990|1945|2
A1839997378359241298|1983|2
A1840021600089407422|1947|2
A1842007554400469980|1992|2
A1842254348050212409|1988|2
A1843507463441499499|1951|1
A1843721133085455126|1977|1
A1844026571054478629|1984|1
A1844192756393766305|1951|2
A1844405341187640374|1965|2
A1844528506803264988|1985|2
A1844922593633817852|1983|1
A1846045298374601761|1983|2
A1847404614923621293|1955|1
A1847614927994539464|1954|1
A1847724313011530443|1969|2
A1847914931816444214|1953|2
A1848174129755220219|1962|2
A1848250729889017468|1939|2
A1849323614298271370|1947|1
A1849451729971792995|1977|2
A1849712580427024416|1975|2
A1850590000154983103|1962|1
A1851831582183239737|1968|1
A1852576435664054771|1959|2
A1853086171908435640|1959|2
A1853417245683327035|1963|2
A1853490133637379795|1979|1
A1853728330319403390|1952|1
A1854583460438172135|1957|2
A1854788507695622904|1965|1
A1855132927239305537|1982|1
A1855520334058996515|1971|1
A1855529325673412027|1967|2
A1855597590975396051|1969|2
A1856403191594450345|1944|1
A1856470812865290139|1961|1
A1857063702290715057|1980|2
A1858063715830889953|1956|2
A1858188786433405230|1985|2
A1858898632039854961|1975|2
A1859425496617714748|1993|1
A1859760404055944024|1949|2
A1860046420117715449|1933|1
A1861341737117802858|1947|2
A1862419557077510492|1953|1
A1862918831531494651|1957|2
A1863197089426943870|1947|2
A1863404425718425924|1991|2
A1863575731301253168|1962|2
A1863584142806272344|1977|2
A1863598552623474988|1981|2
A1863765629258791156|1976|2
A1863885955510951073|1956|2
A1864372372721837372|1965|1
A1864723514229644645|1986|2
A1864830208289697252|1970|2
A1865339227173862820|1985|2
A1866301083260662456|1977|1
A1867025201979285853|1973|2
A1867122378249607762|1982|2
A1867244459102877471|1936|1
A1867805379601248237|1988|2
A1868624747989640743|1975|1
A1868720500620413350|1966|2
A1869034773367842151|1959|1
A1869221098729119747|1994|2
A1869642916268202545|1961|2
A1869924702717681161|1959|1
A1869964488977674431|1955|1
A1870033743284562258|1969|2
A1871033178023954018|1954|2
A1871236195714394659|1947|2
A1871778327453055813|1967|2
A1872191590779685440|1967|2
A1872331089261175553|1993|1
A1873667165540023890|1936|1
A1874398907687714713|1956|2
A1874664952015908800|1967|1
A1875126189379637214|1966|2
A1876459204204150779|1968|1
A1878745884183870005|1969|2
A1879205702427223201|1964|1
A1879689792368116186|1963|1
A1880134012560265057|1952|2
A1880541555609192333|1988|1
A1880775600162861702|1981|1
A1883157412502613663|1963|2
A1883313342708781387|1989|2
A1884317408909151221|1983|2
A1884705737589828367|1966|1
A1885113806780856396|1962|2
A1885515475128084326|1965|1
A1886595837199489359|1955|2
A1886770750407411535|1969|1
A1886779847912937382|1933|1
A1887285420903379313|1954|1
A1887294609861324589|1954|2
A1887828712569684583|1955|2
A1888403001794120891|1971|2
A1888998108590107861|1987|2
A1889075744293977710|1959|2
A1889477176773544635|1958|1
A1889651312456630398|1946|2
A1890548453799123662|1952|2
A1890982061938720376|1982|1
A1891344110021159497|1935|1
A1891595865704770026|1980|1
A1891813918688949900|1972|2
A1893202984571433644|1970|2
A1893835932187486913|1986|1
A1893975237049448401|1947|1
A1894568384780500472|1948|1
A1894568746449938690|1971|1
A1894773553881943348|1997|1
A1895742247255538657|1963|1
A1896048837592137770|1935|1
A1896175587505121036|1947|1
A1898221307058192748|1936|2
A1899432970561334026|1975|1
A1899532693844825024|1966|1
A1899700429940502737|1965|2
A1900500977871868096|1965|2
A1901324953898504884|1971|2
A1901967822613185736|1969|1
A1902102284636852185|1953|2
A1902155395160165257|1981|1
A1902255037783525815|1963|1
A1902381065255160339|1958|2
A1902603658342667355|1936|2
A1902712759699406075|1974|2
A1903898670376898695|1977|2
A1904308165384577819|1947|2
A1904557482380653336|1963|2
A1905246763022131282|1951|1
A1905457027980533614|1981|1
A1905847916220160399|1983|2
A1906045630886031830|1969|2
A1907033341344539236|1979|2
A1907688996317790644|1971|1
A1907756840325938204|1960|1
A1908006223251609611|1956|2
A1909077278641859572|1958|1
A1909549818339434373|1984|1
A1909620276013141154|1980|1
A1909638459984504824|1952|1
A1910693629962374971|1972|1
A1910937424114021232|1957|1
A1910938919771530141|1936|1
A1911445493521002739|1984|1
A1911972534814610400|1987|1
A1912614923774003054|1947|1
A1913426852835804996|1965|2
A1914023617009107620|1973|2
A1914116177108566871|1956|2
A1914468520789999863|1961|2
A1914946642463024543|1951|1
A1915327026853491023|1951|2
A1915606058000395799|1965|1
A1916054752425680480|1950|1
A1917268917535300410|1955|1
A1917370658068212227|1983|2
A1917784512877325189|1936|2
A1918131961983097493|1965|1
A1918755182958127861|1959|2
A1919215296678593343|1974|2
A1920317510332713154|1969|1
A1920432208934878690|1971|2
A1922215447815717248|1956|1
A1923447955375343739|1973|2
A1923803024041193979|1979|1
A1923949452512154537|1988|1
A1924317732968365385|1968|1
A1924485986196533017|1976|1
A1924682283344744305|1971|1
A1925325717437600269|1968|2
A1925807428807236054|1933|2
A1926433641676658608|1981|2
A1927146963903564442|1967|2
A1928107933943029580|1947|2
A1928618526982660553|1974|2
A1928949517514923170|1967|2
A1929216772645934334|1974|1
A1929526748910428031|1942|1
A1929731178476200460|1983|2
A1930141608541796427|1964|2
A1931511784109898449|1981|1
A1933347291203356993|1964|1
A1934003898756132166|1936|2
A1934013192594312586|1967|1
A1934151022391819570|1959|1
A1934383553890911507|1959|2
A1937273359993038424|1936|1
A1938251483299778829|1967|1
A1938399797906088842|1971|1
A1939136116234452661|1980|1
A1939984267312220233|1956|1
A1940112231942290252|1958|1
A1941202827903210197|1954|2
A1941231332476896305|1965|1
A1941413786916471532|1977|1
A1942030838605552735|1975|1
A1942717907708597135|1968|1
A1942949060496060646|1962|1
A1943371602267569076|1972|1
A1943807231119662794|1963|2
A1946155413290941691|1952|2
A1946438704859948173|1975|1
A1946729416307726054|1986|1
A1947524992173970961|1984|2
A1947860817982622443|1936|2
A1948139920044889064|1983|2
A1948522315714479459|1971|1
A1948862186914958380|1934|2
A1949126269718142340|1948|2
A1949153967933611136|1939|2
A1949205815489436536|1972|1
A1949384931861073000|1977|2
A1950349736305119191|1960|1
A1952046603032606364|1958|1
A1952204108369196139|1986|2
A1952275584605814067|1957|1
A1952448807695536926|1986|2
A1953002636580707634|1982|1
A1954264437562593021|1966|1
A1954354484545450708|1987|2
A1955555339226814990|1964|2
A1956908551738144127|1983|1
A1958122345176986417|1951|1
A1958945815003553866|1978|1
A1958951072190041587|1968|2
A1959004765976464733|1988|1
A1959069600433032122|1949|1
A1959096188289699441|1980|2
A1959369865632257648|1959|1
A1959714288713965103|1958|1
A1959841825785441215|1980|1
A1959947870026817327|1974|1
A1961243845020893021|1984|2
A1961825837496225995|1947|1
A1962853976871130412|1942|2
A1964057042720296579|1978|2
A1964452198746238747|1964|2
A1964485860033659944|1963|1
A1964519131360018259|1962|2
A1966182149729527837|1990|2
A1967077080068717384|1978|1
A1968755051936762776|1975|2
A1969407793843245842|1978|1
A1969718570851055684|1974|2
A1970155662457159087|1960|2
A1970266558875648027|1984|1
A1970378596916604267|1967|1
A1970656081050254052|1951|2
A1970938770461780691|1970|1
A1971068384352900937|1973|2
A1971286388333085000|1955|1
A1972027938223296936|1951|2
A1972234072753851802|1971|1
A1972593888457338679|1986|2
A1972849492782663798|1944|2
A1974804918227307945|1975|1
A1975322572480943187|1957|2
A1976029446979239927|1943|1
A1976650053154088294|1971|2
A1976947982006801354|1978|1
A1977443405653724685|1979|1
A1978164226961328414|1956|1
A1978273614002120667|1968|2
A1980131984161133296|1944|1
A1980179365001167767|1963|1
A1980570451767693326|1994|1
A1980927313210066462|1966|1
A1980946575139697386|1983|1
A1981312780950888454|1968|1
A1981462951896940898|1957|1
A1981469301170615467|1947|1
A1981488927906747715|1981|2
A1981534924127071048|1979|1
A1981546752188094548|1981|2
A1981567622792306368|1973|1
A1981981043424183001|1965|1
A1982233056615506679|1986|1
A1982495751294930161|1947|2
A1982799278766367177|1982|1
A1983464227145927556|1947|1
A1983581678692970818|1942|1
A1983896842330700363|1955|1
A1984148757857444978|1977|2
A1984430708106704118|1969|2
A1984506928130905556|1946|1
A1984897112951683612|1968|1
A1985446142565888785|1986|2
A1985884064869101500|1980|1
A1986000419833090662|1963|2
A1986196268252213273|1977|2
A1986642908266366585|1988|2
A1987902170817150569|1973|2
A1988068137098830511|1957|2
A1989092033045292040|1974|2
A1989197019043840244|1943|1
A1989727831179166135|1958|1
A1990178317983693132|1974|1
A1990501013097750710|1991|2
A1991084322043007996|1956|2
A1991116179271506723|1997|1
A1992015823103392467|1970|2
A1992106555169437639|1945|1
A1992141223374849846|1947|1
A1992146115588349615|1963|2
A1992181028043173813|1994|2
A1992415607904704855|1963|1
A1994453719043559974|1994|1
A1994598207561928960|1982|2
A1994962339659586853|1973|1
A1996662259467580976|1991|1
A1997259460782947201|1993|1
A1997481630067059613|1955|2
A1999087148554149063|1967|1
A2000332509580789405|1959|1
A2001039990352037055|1940|1
A2001814163985915667|1991|1
A2001927919911247677|1974|1
A2002109117039569515|1993|2
A2002119538969967916|1983|1
A2002674280497006023|1974|1
A2002711477468009101|1956|1
A2002802016176885677|1957|1
A2003036488913379986|1970|2
A2003040690978394017|1950|2
A2004894719513116247|1968|1
A2005636778248256828|1977|1
A2006065895313743958|1942|2
A2006326919342852961|1973|2
A2006355895425398160|1952|1
A2006404279693621080|1955|1
A2007034631710534135|1968|1
A2007969017693116846|1933|1
A2008583399181841134|1983|2
A2009655049181657112|1965|2
A2010203902023148745|1971|2
A2010287242699584168|1952|2
A2010894618912216612|1969|1
A2011268528367033431|1933|1
A2012712687152867169|1969|1
A2014227122005608899|1990|1
A2014383391716320930|1982|2
A2014516770067435979|1959|1
A2015357967676081118|1980|2
A2015593983194855699|1993|2
A2015623672405097150|1948|2
A2016053844987343422|1969|2
A2017377336210680038|1974|1
A2017414981607192880|1947|2
A2018155413132538382|1996|1
A2018439498003485920|1974|2
A2018728344363283859|1936|2
A2019648779873832482|1966|2
A2020124629406388914|1961|1
A2020434795941399616|1969|1
A2020927242512547442|1979|1
A2020960318834226650|1964|1
A2021001704752765023|1947|1
A2021436688802545842|1979|1
A2021892001015350146|1965|1
A2021895974769004900|1977|1
A2023292598577239759|1956|2
A2023591619261029432|1981|2
A2023691538037321584|1986|2
A2024129082856847041|1942|1
A2024395185421450383|1979|1
A2024634497080833389|1947|2
A2024700401799763476|1957|1
A2025181181147085310|1954|2
A2025447021370728071|1982|2
A2026994514720253188|1984|1
A2028095001300578471|1971|2
A2028266826875029402|1977|2
A2028445795193233733|1995|1
A2028997753806716186|1980|2
A2029148617008138411|1971|1
A2029165528305036930|1971|2
A2029721487229505696|1967|2
A2030135605241441597|1966|2
A2030271971401051370|1970|1
A2031754964013659714|1963|1
A2031803699046953488|1961|2
A2032298904393354452|1933|2
A2032550346599042134|1967|1
A2033687104808162920|1956|1
A2034217407187671734|1965|1
A2034483054095712906|1975|1
A2034760360545055897|1952|1
A2034797431247525798|1955|2
A2035079552298335664|1963|1
A2035468946665824015|1966|2
A2035504119792418722|1967|2
A2035612494890690785|1969|2
A2035679572854857138|1984|2
A2036004356851233417|1951|2
A2036725456457688175|1969|1
A2036825243882314696|1947|1
A2036871179351619523|1968|2
A2037225608020981404|1950|1
A2037853783005478055|1959|1
A2038335402722231872|1965|1
A2038700539981200600|1966|1
A2040444228113882368|1993|2
A2041111293016035158|1977|2
A2041136718987198198|1984|1
A2043094451792255993|1986|1
A2044031143640349067|1978|2
A2044107226148465330|1952|1
A2044174830842237714|1948|2
A2044265278396974108|1972|1
A2044428378337357453|1972|1
A2045099661983224656|1961|2
A2045993020747367684|1958|1
A2046774885640402468|1952|1
A2047766564236428513|1977|1
A2048078274437247188|1991|1
A2048149009202860435|1963|1
A2048257236544696713|1951|2
A2048294195149412610|1959|2
A2049496154755338520|1961|1
A2050042582551946673|1947|1
A2051000410182986598|1979|2
A2051576711848192791|1972|2
A2051612060820182449|1983|1
A2051699677921564242|1951|2
A2052423846321922805|1974|1
A2052569116345999208|1969|1
A2053211546828248736|1964|1
A2053327114707532670|1954|2
A2053393075264982469|1976|1
A2053693161643143448|1981|1
A2053878361875132821|1956|2
A2055128077019748374|1951|1
A2055165962849920804|1991|2
A2055704856527979045|1993|2
A2055758157193831389|1947|1
A2056518140688193518|1956|2
A2058190015430016920|1986|2
A2059500738140604224|1978|1
A2059769114493951356|1977|2
A2060175889057624630|1977|2
A2060297510203350664|1956|1
A2060401958559615940|1947|1
A2060713898782562822|1996|2
A2060823010833027539|1978|1
A2060962577894448463|1951|1
A2060983735725297462|1960|1
A2061491473334974191|1979|1
A2061539247904679742|1964|1
A2062082969480068362|1944|1
A2062349600363108389|1976|2
A2062521324601751131|1937|2
A2062810016264312029|1965|2
A2063013988442865961|1969|2
A2063348144325950353|1956|2
A2063755947234923406|1969|2
A2063794125676472035|1961|2
A2064158279645531605|1936|2
A2064302291391397630|1967|1
A2064618668403585155|1994|2
A2066189662458409140|1983|1
A2066201792385976213|1960|1
A2066427662569831413|1936|1
A2066443699327535075|1981|2
A2066661905376510378|1985|2
A2066686030224212514|1946|2
A2067000279742292158|1947|2
A2067439344487927793|1947|1
A2067702626066852840|1987|2
A2068656768684446951|1959|1
A2070942185367029364|1971|2
A2071171493792701076|1974|2
A2071260920850059029|1966|1
A2072709675109718901|1957|2
A2072932829854149929|1992|2
A2072987777534327155|1962|2
A2073209813322743912|1990|2
A2074229385053562441|1985|2
A2074366998386652127|1936|1
A2074431288282916516|1967|1
A2075034685315682006|1972|2
A2075435899535020773|1948|1
A2075836216523997184|1970|2
A2076015889717449538|1981|2
A2076836071929004113|1982|2
A2077531363604124306|1949|1
A2077604921720552359|1947|2
A2078387317142725916|1966|2
A2078828666581422958|1979|1
A2080376610471170787|1947|2
A2080604746811245330|1959|2
A2080836688147702388|1982|2
A2081372327884498279|1955|2
A2082316697156888901|1971|1
A2082779429798019939|1964|1
A2083961945636465025|1989|2
A2085195375498536449|1986|2
A2085479561196324428|1985|2
A2085645033069448848|1961|2
A2086201585354318509|1961|1
A2086683190847303516|1970|1
A2087778241771220929|1970|2
A2087779300028679084|1974|1
A2087864043563637369|1974|1
A2088547077862555863|1960|1
A2088551337336314692|1973|2
A2088701383526747162|1975|1
A2089197142973232946|1977|1
A2089537518350378450|1963|1
A2089754082819714814|1965|2
A2090589555985435721|1991|1
A2092065297966882951|1970|1
A2092304135896235085|1965|1
A2092313416984806685|1955|2
A2092477685137872913|1981|1
A2093471974014457909|1975|2
A2093479704489177514|1956|2
A2093655647621401629|1975|1
A2095342536026574817|1969|2
A2095912283738832082|1974|1
A2096002291294967108|1993|2
A2096030674039329580|1957|2
A2097183728668750747|1963|1
A2098511197852212322|1952|2
A2099138733356773982|1974|2
A2099655997452056041|1962|2
A2100196707986567563|1951|2
A2100784435710220730|1993|2
A2101014917137470724|1953|1
A2101061477909502531|1936|2
A2102226432742441614|1972|2
A2102440418176071519|1963|2
A2102789806235752808|1951|2
A2102883537097088396|1966|2
A2102896909654930177|1991|2
A2104141930190357340|1967|1
A2104263862181250494|1971|2
A2104533948418342799|1968|1
A2105229720254804410|1962|1
A2105532194675533406|1981|2
A2105730297350596017|1952|2
A2106531393573198344|1937|2
A2107054930599627907|1957|2
A2109428792785109459|1936|1
A2109871648711610417|1974|2
A2110964858233651139|1947|2
A2113638316004343908|1973|2
A2113947640723334534|1962|1
A2114462086317485376|1960|1
A2115489297944282740|1960|2
A2115802264663631202|1969|2
A2116627185353898423|1970|2
A2116713179669119771|1969|2
A2116833120400503449|1974|2
A2116902450376910029|1971|1
A2117413120292253808|1996|1
A2117558631448542094|1947|2
A2118251140282459170|1947|2
A2118484713921750181|1974|2
A2120947501816915580|1971|2
A2122254117365141015|1971|1
A2122857757916189766|1992|1
A2123406842929100405|1947|2
A2123452780017992682|1943|1
A2123932440549991983|1984|1
A2124521532217448802|1981|1
A2126843490676318020|1954|2
A2127104393213061221|1967|2
A2127191064226765315|1983|2
A2127544175248825811|1956|2
A2128463541417358949|1959|1
A2128501572106153203|1949|2
A2130403179138431675|1975|2
A2130924522443151039|1975|1
A2130952746469013504|1980|1
A2131779315879868805|1992|1
A2132045922042385854|1980|1
A2132843171631821914|1948|2
A2133502082455253527|1978|2
A2134847076683692945|1957|2
A2135395492274072915|1971|1
A2135442028409870987|1975|1
A2136386310058510063|1972|1
A2137135577377319180|1975|1
A2137682664965904815|1965|2
A2137786299599544558|1988|1
A2137884684008423603|1946|2
A2138266308057141593|1968|1
A2138599616234399700|1953|2
A2138703841769790383|1969|2
A2138911296311046292|1981|2
A2139352618381889703|1994|1
A2139429209538821884|1952|1
A2139514862334036333|1965|1
A2139817329733599531|1936|2
A2140478805585183465|1989|2
A2141660183346978952|1991|1
A2141766217039566186|1961|2
A2141882409754666314|1981|2
A2142057932833311579|1974|1
A2142268648697012536|1990|1
A2142309388183451185|1973|2
A2143923929540576751|1933|2
A2144261360531078677|1994|2
A2144933673050270789|1970|1
A2145121991291735603|1986|2
A2145230514476468128|1959|2
A2145964483567034658|1980|1
A2146069026815754753|1976|1
A2146635859248621700|1974|2
A2146793916829101925|1968|2
A2147113885477137199|1980|2
A2147508049963305066|1961|2
A2147801605845594201|1951|1
A2148037493426595988|1992|2
A2148502926274563880|1987|1
A2149136227102484264|1960|2
A2149494850457683534|1981|1
A2149956027050718784|1947|2
A2150684306869553224|1944|1
A2151029894268365306|1982|2
A2152098517171825150|1959|1
A2152323014435474889|1994|2
A2153041728664499144|1938|1
A2153309737675094759|1968|1
A2153558096840106986|1962|1
A2153572366573347911|1965|1
A2154002506711755932|1954|1
A2155172125506966246|1952|2
A2155416065661079437|1969|1
A2155755312794161171|1955|2
A2156067372164890831|1959|1
A2156255538103301756|1942|2
A2156390191139582727|1950|2
A2157156504995703249|1989|1
A2158480131252428002|1968|2
A2158620045965333987|1941|1
A2159837887514257007|1963|2
A2160045440247293900|1980|1
A2160676553027707715|1956|2
A2160731381060193381|1966|2
A2161128528461540873|1954|1
A2161400901294468298|1986|2
A2161516834220807725|1990|2
A2161636782423625749|1951|1
A2162169176852378501|1966|2
A2162478534020234817|1977|1
A2162675205467215458|1964|2
A2162707828286739621|1964|1
A2162864478594000328|1976|2
A2163090479326661582|1992|1
A2163144043152668865|1981|2
A2163246357892062677|1947|1
A2163341002217153112|1955|2
A2163528578615425070|1936|1
A2163858028974821568|1997|2
A2164827259361570498|1959|1
A2165910618053050312|1971|2
A2166586793299584530|1968|2
A2166679143947281768|1971|2
A2167474167892274444|1951|1
A2168301951064077417|1978|1
A2169294300836311981|1970|2
A2169333826254445941|1947|2
A2169510195756523849|1978|1
A2169510250823701145|1974|2
A2169673236021937694|1965|1
A2170269229941789946|1941|1
A2170618430380158954|1948|2
A2171272029613709097|1979|1
A2171288367124513893|1952|2
A2171559103169574861|1937|2
A2171766952367202077|1948|2
A2172558037178299562|1989|1
A2173376498192944884|1957|1
A2174903573027417949|1958|2
A2175922086949782620|1962|1
A2176678952133264743|1968|1
A2176690138045034224|1956|1
A2177523833355929609|1942|1
A2178104147343402710|1968|1
A2178305232291714169|1992|1
A2178351201016093800|1966|2
A2178921368257977847|1966|2
A2180135080305153923|1964|2
A2180896513952543744|1972|2
A2181058677619440952|1992|1
A2181477958729288690|1968|2
A2181801112445842292|1955|2
A2182259072256798873|1982|1
A2182323068152051523|1936|1
A2182560783712027577|1979|2
A2184124829905294677|1958|1
A2184251210344699462|1993|2
A2185151915363795152|1951|2
A2185745880291059669|1992|1
A2186501343937067164|1983|2
A2186888313036871925|1965|1
A2187045674390317978|1973|2
A2187252425370769049|1947|2
A2187700072650705313|1979|2
A2187767823906338555|1947|2
A2188089175673068987|1964|1
A2188151417250598235|1953|1
A2188768774884697455|1981|1
A2188862972843000409|1968|2
A2189167623755130358|1952|2
A2189654183949782705|1936|1
A2191088264486698751|1951|2
A2191389764245190724|1947|2
A2191763030642757763|1966|1
A2191989609141759291|1933|2
A2192053605862221335|1956|2
A2192803100171877521|1970|2
A2193848888151876749|1991|2
A2193917351852878888|1969|2
A2194933397708812538|1970|1
A2194999688599757994|1973|2
A2195286468263676692|1973|1
A2195289916705357608|1958|1
A2195353239019996383|1951|1
A2195747088850944287|1969|1
A2196186956711027940|1961|1
A2196706599799720972|1988|2
A2196924487144016256|1936|2
A2197207316670001593|1957|2
A2198707263432428139|1983|1
A2199319554156257026|1946|1
A2199501767110796740|1954|1
A2199516202250078239|1973|2
A2199704128834993507|1962|2
A2199787892912430254|1942|2
A2200091818392078562|1975|1
A2200435824733229237|1976|2
A2200538760925514398|1951|1
A2200586425540060407|1956|1
A2201424127231541427|1997|1
A2201670801435628964|1975|1
A2202097038473193875|1969|2
A2202100121639549413|1934|2
A2202266489150325481|1958|2
A2204008579013212134|1956|2
A2206398288618885652|1989|2
A2207042282363680614|1955|1
A2207243110044954129|1954|2
A2207388108736381090|1934|2
A2208674548053858239|1963|1
A2208676612880988855|1975|1
A2209115234363124403|1967|2
A2209959589705459413|1970|1
A2210679460386740952|1967|2
A2211162010902715081|1959|1
A2211297758402891708|1973|2
A2211756332508266032|1976|2
A2212316984512246967|1947|1
A2212995448747760200|1984|1
A2213040297559626870|1935|2
