YM|CustomerId|SCTR_CD|COM_KEY|DLQ_TYPE|DLQ_CD_1|DLQ_CD_2|DLQ_FROM|DLQ_AMT
201508|B1922639294774291602|05|B8069510130695744448|1|0101|0|201507|3900
201508|B1946668164613734653|01|A3171262731136958754|1|0101|0|201504|13000
201508|B1975343449038949250|21|A1008720321809625103|1|0101|0|201307|1900
201508|B2016429935275123319|17|A6928736497146280834|1|0101|0|201403|5500
201508|B2019717105930289103|05|B0363352397620059887|1|0101|0|201309|7700
201508|B2019717105930289103|21|B9071258637820831680|1|0103|0|201504|5000
201508|B2025770329578307377|21|B2270082941894129028|1|0101|0|200907|1000
201508|B2033738779435823420|17|B4810664555396380167|1|0101|7|201502|11000
201508|B2033738779435823420|03|A2086208063586840504|1|0103|0|201503|5900
201508|B2033738779435823420|05|B8706714324262285389|1|0101|0|201507|1100
201508|B2036611341068436558|01|A4290046665084542770|1|0104|7|201308|14000
201508|B2036611341068436558|98|A2524094543864209569|2|1301|0|201409|0
201508|B2047110590531250540|05|B6047376191101718182|1|0101|0|201203|4800
201508|B2047110590531250540|21|A4685432815482868208|1|0101|0|201411|490
201508|B2106631598744750466|05|A4065282371492191726|1|0101|0|201504|7500
201508|B2153573232781182174|17|A3913389100761002067|1|0104|7|201507|44000
201508|B2153573232781182174|21|B1156185385272787152|1|0101|0|201507|160
201508|B2165973695251078833|21|A5891812669605084575|1|0101|0|201412|3500
201508|B2174353752446465566|01|A2209987792929418646|1|0104|0|201502|970
201508|B2188241290252440440|17|B7446822861871203943|1|0101|7|200902|250000
201508|B2258101955972602610|05|A2587589624525302300|1|0103|0|201411|2700
201508|B2258101955972602610|05|A2587589624525302300|1|0104|0|201504|7200
201508|B2258101955972602610|01|A2587589624525302300|1|0199|0|201508|3000
201508|B2259947926226152293|05|A2546526364667428226|1|0104|0|201312|2800
201508|B2270968272837937271|98|B0634156259030977377|1|0101|0|201507|2500
201508|B2342108219187868127|05|A6022460506023860635|1|0103|0|201311|440
201508|B2342108219187868127|17|A6022460506023860635|1|0101|0|201507|13000
201508|B2361734385560071692|17|A9107280098366665055|1|0101|0|201501|7500
201508|B2396118402071955364|05|A5476757408067534101|1|0104|0|201309|300000
201508|B2396118402071955364|21|A5476757408067534101|1|0104|0|201312|430
201508|B2402246419767052043|03|A8994318613911468959|1|0101|7|201305|2100
201508|B2402246419767052043|05|B7391720380325753485|1|0101|0|201404|870
201508|B2402246419767052043|05|B8457428133913638232|1|0101|0|201404|3100
201508|B2405722655360198397|03|B7291765988836623518|1|0101|0|201501|850
201508|B2419660197034100533|17|A8416370118271429895|1|0199|0|201309|3300
201508|B2427404870939483808|17|A7734355904662485569|1|0101|7|201107|3300
201508|B2432257531843553618|03|B4263277351849506507|1|0104|0|201410|310000
201508|B2434585446912790213|05|A9119044078363037345|1|0104|0|201507|800000
201508|B2448408178683696149|17|A2501485522885112223|1|0101|0|201505|6100
201508|B2452688060451739368|01|B0768031485501096719|1|0101|0|201406|40000
201508|B2455232946112965783|17|A8783867130686511052|1|0103|0|201412|9400
201508|B2481516631030120386|21|A0684815112072635220|1|0104|0|201504|1800
201508|B2481516631030120386|98|A7529294964612878663|1|0101|7|201506|7500
201508|B2516509145413905913|03|B2251747060111997341|1|0104|0|201505|6800
201508|B2516509145413905913|03|B2251747060111997341|1|0104|0|201507|7700
201508|B2516924804661262365|01|A3712356344196868732|1|0104|0|201507|8000
201508|B2614078265346758524|17|A6687115069473007816|1|0101|7|201412|3200
201508|B2627145351295087680|01|B0213277430858218726|1|0104|0|201408|1600
201508|B2627145351295087680|17|B8646234430017598467|1|0103|0|201505|4200
201508|B2651332515634560370|21|B1845519566529202324|1|0103|0|201506|5000
201508|B2664096528395425818|01|A5257709689258912867|1|0101|0|201503|1900
201508|B2686456415516976909|98|B7189137659625676327|2|1301|0|201412|0
201508|B2686456415516976909|05|B7811824683578790283|1|0104|0|201507|300000
201508|B2712628541156203032|17|B8496903837584831872|1|0103|0|201312|330
201508|B2712628541156203032|17|B5682160021248593404|1|0101|7|201401|9000
201508|B2712628541156203032|98|B5682160021248593404|1|0103|0|201404|32000
201508|B2755726715723207188|05|A1672212832016041659|1|0101|7|201503|130000
201508|B2785657920587870908|17|A7822671765167315835|1|0103|7|201405|5200
201508|B2808218704138067449|03|A0321404937810420721|1|0199|7|201504|4400
201508|B2828453021647434129|17|B4476121310696804106|1|0101|7|201010|10000
201508|B2828938762353205441|03|A8292786683923245140|1|0101|0|201411|60000
201508|B2828938762353205441|98|A6031013432036458205|2|1301|0|201506|0
201508|B2828938762353205441|21|A8292786683923245140|1|0299|7|201508|280
201508|B2893288079223104841|05|B1935310463478040698|1|0199|7|201303|11000
201508|B2958906383833426200|98|A5954339310647497553|1|0199|0|201507|120000
201508|B2976750921323666910|05|A8317034766764591057|1|0103|0|201505|3200
201508|B2976750921323666910|21|A0028230118207952942|1|0101|0|201507|2900
201508|B3018157139006684669|21|B4766457026215098130|1|0101|0|201209|1900
201508|B3037174832773592169|21|B1378973865839154682|1|0103|0|201409|6600
201508|B3037174832773592169|17|A8975050213909756468|1|0104|0|201504|11000
201508|B3037174832773592169|21|A6448036146684953873|1|0101|0|201507|14000
201508|B3051630920452489274|21|A8249371166204719756|1|0101|7|201206|400
201508|B3076803800144297861|17|B7637112070886150914|1|0104|0|201406|2700
201508|B3104886045852495190|17|B5726182566567504732|1|0101|7|201401|10000
201508|B3112942814632902417|05|B8240367801777944997|1|0103|0|201411|5900
201508|B3112942814632902417|05|A8269978972726945055|1|0101|0|201507|1700
201508|B3141235259963386063|05|A8950886143464767252|1|0101|0|201507|5000
201508|B3145175972500281430|05|A2755417922689503077|1|0101|0|201409|12000
201508|B3145175972500281430|01|A4760076872206129126|1|0103|0|201503|8700
201508|B3145175972500281430|05|A2755417922689503077|1|0101|7|201505|6000
201508|B3145175972500281430|01|A4760076872206129126|1|0101|0|201506|20000
201508|B3145175972500281430|01|A4760076872206129126|1|0199|0|201507|4900
201508|B3196223072117805522|05|B2232141023203079493|1|0101|0|200909|6000
201508|B3213127543502145784|05|B5034175781299529682|1|0101|7|201503|1800
201508|B3267849130637442788|21|A2513383305744841713|1|0101|0|201403|12000
201508|B3285298962953156694|21|B0385511226125640385|1|0101|7|201302|3000
201508|B3308199990249150729|17|B7375778351280489597|1|0104|0|201404|3900
201508|B3308199990249150729|05|B7375778351280489597|1|0199|7|201411|1400
201508|B3308199990249150729|05|B7375778351280489597|1|0103|0|201412|12000
201508|B3334138762204565855|98|B5298488195717938778|1|0101|0|201506|2900
201508|B3381074122719140886|21|A4448382693364902250|1|0101|0|201412|4600
201508|B3381074122719140886|05|A5476896615842489527|1|0103|0|201507|6900
201508|B3381074122719140886|05|A7468007715393171039|1|0101|0|201507|14000
201508|B3408928793617905757|05|A6574251008627822415|1|0101|0|201409|8800
201508|B3408928793617905757|03|B8111243765318655174|1|0101|0|201506|7600
201508|B3462764457078044823|05|B1973061348750949296|1|0104|7|201202|1900
201508|B3462764457078044823|03|B1973061348750949296|1|0104|0|201403|5900
201508|B3462764457078044823|05|A5261627689125849735|1|0103|7|201503|24000
201508|B3468178762155257696|01|B2318609833940060038|1|0101|0|201312|2600
201508|B3487109749594242905|01|B1526616032668807873|1|0101|0|201411|6300
201508|B3488920964558974054|21|A3160076338495179600|1|0101|0|201504|7500
201508|B3496111118013956752|05|B5647015660633459848|1|0103|0|201411|19000
201508|B3496111118013956752|05|B0507701517326249207|1|0101|0|201504|8200
201508|B3496111118013956752|05|B5647015660633459848|1|0101|0|201506|2300
201508|B3496111118013956752|05|B5647015660633459848|1|0104|0|201507|3500
201508|B3496111118013956752|05|B0507701517326249207|1|0104|0|201507|1200
201508|B3498880521657159550|17|B7417350431753605095|1|0101|0|201409|3000
201508|B3513814459318404379|21|B0975488652216538023|1|0101|0|201310|4900
201508|B3528876053024961772|21|A1201377856853281327|1|0101|0|201409|2100
201508|B3529316665560852730|05|B6111956893894910513|1|0104|7|201403|10000
201508|B3529316665560852730|05|B0458990922973473695|1|0103|0|201403|2700
201508|B3529316665560852730|05|B6111956893894910513|1|0104|0|201411|11000
201508|B3671171626164333168|03|A4532684057115522701|1|0101|0|201312|2700
201508|B3676535374748441336|01|B4600528207513382849|1|0104|0|201506|1800
201508|B3749074454879563516|05|B1227895211539869438|1|0104|0|201507|8700
201508|B3749074454879563516|05|B1227895211539869438|1|0101|7|201508|1200
201508|B3752626159042171658|17|A0966068041124699650|1|0103|0|201312|5700
201508|B3768396115517647742|03|B3215475953066504426|1|0101|0|201507|5000
201508|B3770921361343558871|01|A6454613526394890944|1|0104|0|201502|3400
201508|B3770921361343558871|01|B5855643705035167572|1|0101|0|201503|6000
201508|B3770921361343558871|01|B5855643705035167572|1|0103|0|201507|11000
201508|B3770921361343558871|05|A6454613526394890944|1|0104|0|201508|1000
201508|B3781692258613759031|01|A3313605147151786900|1|0101|0|201406|2900
201508|B3781692258613759031|01|A3428041974851374157|1|0103|0|201508|1100
201508|B3784335968240485412|08|A1509770614314237680|1|0101|0|200902|130
201508|B3801534109733967095|05|B6415488613880414945|1|0101|0|201412|3800
201508|B3801771272443869158|98|B0541575402772009000|2|1301|0|201409|0
201508|B3808402810655767717|01|A7472733757631624299|1|0101|7|200811|12000
201508|B3809905315317376786|06|B6978441347528726360|1|0104|0|201311|3100
201508|B3815123540637273861|01|B2361734385560071692|1|0103|0|201411|15000
201508|B3815123540637273861|01|B2361734385560071692|1|0104|0|201502|1800
201508|B3815123540637273861|01|B2361734385560071692|1|0101|0|201504|7300
201508|B3815123540637273861|05|B3225560242637759027|1|0101|0|201506|8000
201508|B3815123540637273861|03|B3225560242637759027|1|0104|0|201507|21000
201508|B3815123540637273861|05|B3225560242637759027|1|0104|0|201507|6400
201508|B3815123540637273861|01|B2361734385560071692|1|0101|0|201508|2900
201508|B3842801195626969521|17|B3181340520175845007|1|0202|0|200911|400
201508|B3842801195626969521|05|B7884621170395210579|1|0101|0|201408|420
201508|B3843261665572661689|05|B2731991132024604870|1|0104|7|201102|140
201508|B3868648183173951436|05|A2699994045885648672|1|0101|0|201404|21000
201508|B3868648183173951436|01|B3260849369957998514|1|0103|7|201408|3800
201508|B3875012609930970944|01|A5036808601319924940|1|0104|0|201507|9000
201508|B3904408837301951459|05|B9008010620269089241|1|0104|0|201412|4900
201508|B3904408837301951459|17|A3005582431640593721|1|0104|0|201504|36000
201508|B3904408837301951459|05|B9008010620269089241|1|0104|0|201506|970
201508|B3910304858915933131|05|B4331740171337200525|1|0101|0|201403|910
201508|B3912166542038619872|17|B1464970645879338018|1|0101|7|201308|2800
201508|B3944791823408719958|17|A0645549482610315340|1|0101|0|201310|1700
201508|B3944791823408719958|05|A5060128597460735718|1|0104|0|201508|23000
201508|B3973328361810436226|98|B7017320814309475870|2|1301|0|201412|0
201508|B4007497365890228496|17|A8989375032555421002|1|0101|7|201311|8000
201508|B4035609336623910983|21|B5310860513387642664|1|0103|0|201406|5000
201508|B4035609336623910983|08|B1400988469200105058|1|0101|0|201505|7200
201508|B4039073098805691537|17|A8666335006676164799|1|0101|7|200906|3300
201508|B4048775810074662862|01|A4801632106511256732|1|0101|0|201408|5900
201508|B4094378106353745485|17|B3425747229174498042|1|0101|0|201309|1400
201508|B4098889562961993585|05|B8850818557807224479|1|0104|0|201504|590
201508|B4098889562961993585|05|B8850818557807224479|1|0104|0|201508|420
201508|B4124869346293093914|05|A0477564111866191160|1|0104|0|201311|6000
201508|B4124869346293093914|05|B7238633921900359619|1|0101|0|201504|1800
201508|B4165071873722510622|17|A1824115213307977307|1|0103|7|201205|2500
201508|B4170323320996875602|03|A5253735363911302700|1|0101|0|201408|8400
201508|B4196695976174919902|05|B4137952616997209227|1|0104|0|201504|5100
201508|B4270133638029819425|05|A8681700060557457827|1|0101|0|201409|3600
201508|B4281286830648579963|17|B6088837603727359081|1|0104|0|201501|2900
201508|B4291595537620013207|17|A1869846633154981494|1|0104|0|201410|1800
201508|B4291595537620013207|05|B0455313028844383996|1|0104|0|201508|360000
201508|B4291595537620013207|98|A5401408127854981126|2|1101|0|201508|0
201508|B4294904860064221983|17|A4304271842502694507|1|0101|7|201404|2700
201508|B4303558735308479628|03|B8644619753982921549|1|0101|0|201312|8000
201508|B4303558735308479628|08|B8644619753982921549|1|0101|0|201407|8000
201508|B4318105728507721960|05|A1075064013484081670|1|0104|0|201507|8100
201508|B4321355402590388862|01|B2253448935658046178|1|0101|7|201407|2200
201508|B4447380943579035716|05|B4482045552971124424|1|0103|7|201309|1200
201508|B4447380943579035716|21|B4482045552971124424|1|0103|0|201409|2900
201508|B4460962611179370529|01|A4240542933825273589|1|0103|0|201412|2600
201508|B4460962611179370529|21|A4240542933825273589|1|0104|0|201501|2300
201508|B4460962611179370529|17|A1687923100349597134|1|0101|0|201504|4200
201508|B4465462142515480348|03|A2369269327711622048|1|0104|0|201402|5900
201508|B4465462142515480348|05|A2369269327711622048|1|0101|7|201406|2700
201508|B4465462142515480348|21|A2369269327711622048|1|0101|0|201506|3000
201508|B4465462142515480348|05|B0541947960649729940|1|0101|0|201508|3600
201508|B4507407662506619966|08|A3354041145799438385|1|0103|7|201502|2400
201508|B4508838105098253372|03|B3022256099943500684|1|0101|0|201404|2000
201508|B4513093180058626155|01|A1016309157264073658|1|0101|0|201411|20000
201508|B4526168806294653045|05|A0600479405720248315|1|0101|7|201312|11000
201508|B4526168806294653045|21|A0600479405720248315|1|0101|0|201505|12000
201508|B4565325342049790808|05|A8467103548404490799|1|0101|0|201409|1200
201508|B4565325342049790808|17|A9022729049311429343|1|0101|0|201506|2500
201508|B4591835128073432392|05|B1789284661461711335|1|0101|0|201507|17000
201508|B4591835128073432392|17|B7758103989142478482|1|0101|0|201508|15000
201508|B4630434691055717129|98|A1670872328995115673|2|1301|0|201409|0
201508|B4630434691055717129|21|B0988481638523110224|1|0103|0|201503|160
201508|B4642668722635474937|17|B4301787495405885889|1|0101|7|201302|3300
201508|B4666386958040379169|05|B3099401749816003142|1|0199|0|201407|12000
201508|B4667503996109946773|05|B1888874993748367044|1|0103|0|201505|800000
201508|B4671737902182083092|17|B7273163867936337446|1|0101|0|201405|18000
201508|B4686014584387290734|01|B2359428326938336176|1|0101|7|201010|4700
201508|B4728039353802416806|05|B3473549605751095619|1|0103|0|201401|4400
201508|B4728039353802416806|17|B3473549605751095619|1|0101|0|201504|3300
201508|B4728039353802416806|05|B3473549605751095619|1|0101|0|201506|9800
201508|B4730976634635563728|05|A5138374443264993420|1|0104|0|201403|5900
201508|B4730976634635563728|03|B6386056297351485094|1|0103|0|201508|4000
201508|B4730976634635563728|21|B3968551415631873702|1|0104|0|201508|7200
201508|B4746014626038420645|21|B7234224645126908308|1|0101|0|201406|2700
201508|B4763040104332456514|17|A3797741646449316754|1|0101|7|201501|1000
201508|B4773474634567703264|05|A7232386959841485667|1|0101|0|201410|4700
201508|B4783751982193668862|98|B8094922586887004792|2|1201|0|201501|0
201508|B4802936168876031724|17|B7300409100336390711|1|0103|7|201505|3800
201508|B4807649496692894623|03|A7054325550874874753|1|0101|0|201508|1800
201508|B4816494100286607939|17|A7948935441523907030|1|0101|7|201302|18000
201508|B4831891126706901044|01|B0698734926123800418|1|0199|0|201310|4900
201508|B4831891126706901044|98|A3640302680542150125|2|1301|0|201506|0
201508|B4876683209377039799|05|A8112073747557703129|1|0101|0|201406|10000
201508|B4876683209377039799|05|A2556424931464848014|1|0101|0|201501|2500
201508|B4876683209377039799|17|B2152638258008916776|1|0104|0|201504|3200
201508|B4877741871436893797|98|B3805234079565329138|1|0101|0|201409|8000
201508|B4884291062789650746|01|B8706207155342653588|1|0101|0|201210|640
201508|B4905305189322672232|17|B8002402093563615258|1|0101|0|201307|3300
201508|B4905305189322672232|05|B8002402093563615258|1|0101|0|201502|9500
201508|B4918211097683386801|17|A2015769442118857162|1|0101|0|201307|4800
201508|B4926506005309013912|05|A6306280520330238587|1|0104|0|201307|2900
201508|B4926506005309013912|98|B8615890482361797613|2|1301|0|201409|0
201508|B4947306412873994704|21|A0709909806870851559|1|0199|0|201407|1100
201508|B4999241739884714818|05|A1852410519752163992|1|0101|0|201312|7100
201508|B4999241739884714818|05|A1852410519752163992|1|0101|0|201409|9000
201508|B4999241739884714818|08|A6944551653607559936|1|0103|0|201506|7300
201508|B5001762345153928719|21|A0337183797109099097|1|0299|0|201507|50000
201508|B5026674678833112447|05|A4259990161393228987|1|0104|0|201403|920
201508|B5026674678833112447|17|A4259990161393228987|1|0101|0|201404|380
201508|B5026674678833112447|05|A4259990161393228987|1|0101|0|201410|2800
201508|B5026674678833112447|05|A4259990161393228987|1|0103|7|201411|5300
201508|B5059740614645026183|21|B2904068446153593441|1|0101|0|201404|12000
201508|B5079235177776753053|21|B0792373131790330977|1|0103|0|201406|2000
201508|B5080328392248260222|21|B6660711672872677435|1|0104|7|201407|620
201508|B5094770216082284633|21|A3738709698409139433|1|0101|0|201404|2300
201508|B5094770216082284633|05|A3780880987158140786|1|0101|0|201505|500
201508|B5104830554019937800|17|B9180435289466152659|1|0101|0|201403|3000
201508|B5107979648597625996|08|B5968300302510186254|1|0101|0|201006|3000
201508|B5171092585473232691|05|A1284684982985246025|1|0101|0|201409|1900
201508|B5187027597375994219|17|A7922427438490930142|1|0101|0|201309|420
201508|B5187027597375994219|98|A4457840537816763942|2|1201|0|201411|0
201508|B5200863167054823600|21|A7032595489626799772|1|0103|0|201306|5900
201508|B5200863167054823600|05|A7032595489626799772|1|0101|0|201311|540
201508|B5208766359684386379|01|B4610769856282015153|1|0104|7|201310|3700
201508|B5208766359684386379|05|B4610769856282015153|1|0101|0|201401|5000
201508|B5216599515218064896|05|B1029842762052638227|1|0104|0|201505|10000
201508|B5217049364269873537|98|A2556027467676655844|1|0199|0|201504|1100
201508|B5255967010758304539|21|B8777286594625120749|1|0101|7|201203|12000
201508|B5272275817553662520|98|A3705846742737000916|1|0199|0|201403|59000
201508|B5297804462844548660|03|B0633614486357560808|1|0103|0|201405|7000
201508|B5297804462844548660|01|B0633614486357560808|1|0104|7|201407|2200
201508|B5297804462844548660|03|B0633614486357560808|1|0104|0|201505|5000
201508|B5298756568840195861|05|A6458767979458048947|1|0104|0|201405|280
201508|B5298756568840195861|05|B3842381676208598764|1|0104|0|201508|23000
201508|B5298756568840195861|01|B3842381676208598764|1|0104|0|201508|5100
201508|B5301286718297115072|05|B8896918221102561588|1|0103|0|201401|12000
201508|B5301286718297115072|01|B8896918221102561588|1|0101|0|201408|15000
201508|B5301286718297115072|21|B8896918221102561588|1|0101|7|201504|1500
201508|B5318063809700383152|01|B2393963993587026809|1|0104|0|201308|25000
201508|B5325395555412717143|05|B1436015408199939047|1|0199|0|201409|2200
201508|B5342597972431081603|17|A8895510811617719610|1|0101|0|201107|20000
201508|B5387886347709775742|98|B6708814346799723788|2|1301|0|201406|0
201508|B5387886347709775742|01|B4013467088394661325|1|0103|7|201508|14000
201508|B5392464936492314514|17|B2462994740441885801|1|0103|0|201407|19000
201508|B5392464936492314514|05|B0532028181337188290|1|0103|7|201502|500
201508|B5392464936492314514|05|A2664888330593898070|1|0103|0|201503|3700
201508|B5392464936492314514|98|B8202614305248632718|2|1101|0|201507|0
201508|B5394876352619575733|05|A2789747269519935867|1|0101|0|201404|12000
201508|B5394876352619575733|05|B7247937976664486911|1|0101|0|201406|3800
201508|B5394876352619575733|01|B7247937976664486911|1|0101|0|201407|30000
201508|B5401709216639864107|05|B3704960373342078759|1|0104|0|201310|6400
201508|B5419610569240706940|05|A0280158775552565236|1|0103|0|201506|1900
201508|B5419610569240706940|05|A0280158775552565236|1|0103|0|201507|3900
201508|B5422358638133784611|17|A8779400020729791266|1|0199|0|201402|2400
201508|B5427782988516741755|05|B9207169078956079259|1|0101|7|201408|860
201508|B5431217973063964160|17|B3821675298075591229|1|0101|7|201412|21000
201508|B5435148356123898066|01|B2399534552418271935|1|0103|0|201507|360000
201508|B5440013904549718294|21|B8057075735370240368|1|0101|0|201409|16000
201508|B5458684933317408541|21|B0600582151735448684|1|0104|0|201302|7900
201508|B5458684933317408541|05|B3171051935731727359|1|0104|7|201312|790
201508|B5458684933317408541|01|B0600582151735448684|1|0103|0|201504|5700
201508|B5462234125484516968|17|B4996047594438784840|1|0101|7|201101|470
201508|B5463796803137206438|01|B4083339738948137981|1|0104|0|201410|420
201508|B5467819760568623496|17|A2958884640750239572|1|0101|0|201501|430
201508|B5507697205898179692|05|A6417580511381239320|1|0101|0|201405|2500
201508|B5514782913002240289|08|B6490774369039933221|1|0101|7|201304|930
201508|B5540235767040228958|17|B1317525276440696889|1|0101|0|201505|860
201508|B5551732998002485494|05|A6507829130449445783|1|0104|0|201505|7600
201508|B5551732998002485494|03|A3934400373073660279|1|0104|0|201506|5800
201508|B5551732998002485494|05|A6507829130449445783|1|0101|0|201508|300000
201508|B5557155873813392321|17|B6151112066482444774|1|0101|0|201111|930
201508|B5561548947273402079|01|B6644998156026866152|1|0101|7|201212|13000
201508|B5589377971312437543|17|A0051306411916541215|1|0103|0|201507|1700
201508|B5606043295496529768|17|B6146075356974170977|1|0101|0|201401|180
201508|B5606601044469344099|05|A0967762840766914484|1|0104|0|201507|530
201508|B5606601044469344099|05|B0413627941376822468|1|0104|7|201508|3100
201508|B5606601044469344099|05|A0967762840766914484|1|0101|0|201508|2800
201508|B5627503362938923146|21|B4923100258902702070|1|0101|0|201406|5000
201508|B5630287245670853386|05|A8187589876595542836|1|0104|0|201410|14000
201508|B5630287245670853386|05|A3552215356525302560|1|0101|0|201506|9500
201508|B5647015660633459848|01|B3412613844083553697|1|0104|0|201409|1100
201508|B5668712950640250334|05|A1009516640991266411|1|0104|0|201507|8400
201508|B5668712950640250334|05|A1009516640991266411|1|0104|0|201507|6200
201508|B5670846050217218196|21|A4709275935405889190|1|0101|7|201212|2400
201508|B5685043422099827410|17|A8294418298958610585|1|0101|0|201411|1100
201508|B5734826470741948217|05|A4327790139320949947|1|0101|0|201408|540
201508|B5734826470741948217|08|A7089506073702456648|1|0101|7|201412|7000
201508|B5734826470741948217|05|B7228675203439571778|1|0103|7|201502|28000
201508|B5735550082413933530|05|A5543997042275851671|1|0101|0|201405|22000
201508|B5735550082413933530|05|A1848229521402876936|1|0104|0|201408|1500
201508|B5735550082413933530|01|B4307156424620305126|1|0104|0|201504|9200
201508|B5735550082413933530|03|A4831658217253076289|1|0103|0|201505|14000
201508|B5743574026592528062|21|B2639395835716403973|1|0101|7|201410|2000
201508|B5756694181659512859|03|A3750808904604019921|1|0104|0|201404|9700
201508|B5776426831844524107|98|A4373278289904458178|2|1101|0|201411|0
201508|B5796082373324545697|05|B7685677101203074993|1|0101|0|201401|2800
201508|B5812537674034397465|17|B6247948002270111523|1|0101|7|201308|4000
201508|B5824857986071021038|17|B1456872479500024516|1|0101|0|201410|6800
201508|B5900103747803361955|03|A5133654880583781564|1|0199|7|201306|2100
201508|B5909415436588462995|05|A2682300613999977994|1|0104|7|201503|2300
201508|B5942394391701055213|98|A3911653169779626649|2|1301|0|201506|0
201508|B6000448279841403240|17|B5579751925751146033|1|0103|0|201401|1700
201508|B6001613429161866370|17|B8740644556286675963|1|0199|7|201206|24000
201508|B6054509659235101586|17|A9017672997268373224|1|0101|0|201407|6300
201508|B6054509659235101586|17|A9017672997268373224|1|0101|0|201503|2000
201508|B6112335803386184149|05|B1558923112480340834|1|0101|7|200905|3300
201508|B6112887128259163058|05|B7955481612330148185|1|0103|7|201506|12000
201508|B6148376816650867649|08|A7570723101287882115|1|0103|0|201404|15000
201508|B6148376816650867649|05|B8435205950161710133|1|0101|0|201503|7200
201508|B6171345049824982267|21|B3842545416731242959|1|0101|0|201402|970
201508|B6171345049824982267|98|B0525334594060157284|2|1101|0|201507|0
201508|B6218599147682714206|05|B5300318339705031583|1|0101|0|201002|1500
201508|B6240158355296038847|03|A2584615994338685614|1|0104|0|201402|520
201508|B6244405583735413869|17|A6912897568522126829|1|0101|7|201411|15000
201508|B6289104387317230311|21|A5474682256565726832|1|0101|0|200906|1200
201508|B6294203533307417806|03|B8677888073762073800|1|0101|0|201405|3700
201508|B6294203533307417806|05|B7744112442798442421|1|0103|0|201412|1000
201508|B6294203533307417806|05|B1190723055000795206|1|0101|0|201503|3900
201508|B6298246625236918700|17|A6250235559190795738|1|0101|0|201312|3100
201508|B6332618448426226142|08|B2590965120532363904|1|0101|0|201308|6700
201508|B6375079896064914831|05|A1874756813508399968|1|0103|0|201410|3000
201508|B6375079896064914831|21|A1874756813508399968|1|0299|7|201508|250
201508|B6390843109330454847|05|A9130734518896563040|1|0101|0|201503|1100
201508|B6429026165790146823|03|B3247098904694123818|1|0103|7|201411|17000
201508|B6438461616959392833|05|A8011766366571139459|1|0103|0|201409|4300
201508|B6492775144913771309|05|A5905151793984431045|1|0103|0|201403|11000
201508|B6492775144913771309|17|A5607245831415492439|1|0101|0|201405|5000
201508|B6492775144913771309|01|A5905151793984431045|1|0104|7|201407|5500
201508|B6492775144913771309|05|A8994675529596320346|1|0104|7|201408|230
201508|B6514208402790465955|01|B0572301199217589154|1|0101|0|201402|20000
201508|B6514208402790465955|98|A8735533364614433028|2|1301|0|201503|0
201508|B6531972709939179982|05|A5870020092188517264|1|0103|0|201309|3200
201508|B6531972709939179982|01|B8804223563166568650|1|0101|0|201312|3400
201508|B6531972709939179982|17|B8804223563166568650|1|0103|7|201508|6700
201508|B6541261799094039048|01|A7196383887095095104|1|0101|0|201411|3000
201508|B6563038547306902557|98|B3696370172061186613|2|1301|0|201409|0
201508|B6591930678188942179|03|A5839123030872097387|1|0101|0|201410|6900
201508|B6591930678188942179|98|A3317789298241559594|2|1301|0|201506|0
201508|B6591930678188942179|03|A5839123030872097387|1|0103|0|201507|3900
201508|B6599768295793365539|03|A6267463170533704758|1|0103|7|201504|1600
201508|B6599768295793365539|03|A6267463170533704758|1|0104|0|201504|8600
201508|B6599768295793365539|03|A6267463170533704758|1|0103|0|201508|1200
201508|B6603041650385117405|01|B2240350051482242595|1|0101|7|201304|2500
201508|B6617312237570381512|05|A7446286414415923894|1|0101|0|201306|2100
201508|B6617312237570381512|21|A1360413239577634320|1|0101|0|201309|7000
201508|B6617312237570381512|98|B0858940738433247805|2|1101|0|201411|0
201508|B6664366213837398459|05|A3245796977740467482|1|0104|7|201412|30000
201508|B6696020104667360629|03|B4393181890658977515|1|0104|0|201312|2800
201508|B6696020104667360629|03|B4393181890658977515|1|0104|0|201407|8800
201508|B6717299346449902270|05|B4975800409110465196|1|0104|0|201410|3600
201508|B6717299346449902270|05|A5163241510876671940|1|0103|7|201411|16000
201508|B6749266719936564193|05|B7254620667902284435|1|0101|0|201508|3500
201508|B6773209701124642807|21|A4233660267032602619|1|0199|7|201308|1600
201508|B6773209701124642807|17|A4233660267032602619|1|0101|0|201411|310
201508|B6783598658266418633|01|B3361553836582949259|1|0101|7|201410|49000
201508|B6821717767768520950|21|A7469578194867351626|1|0104|0|201404|2000
201508|B6821717767768520950|05|A5554319858941455667|1|0104|7|201409|6300
201508|B6821717767768520950|05|A1596758502641857148|1|0103|0|201505|3700
201508|B6821717767768520950|05|A5947466668751203210|1|0101|0|201508|4900
201508|B6849786534789981401|05|B7251859351958416512|1|0104|7|201504|5000
201508|B6859264802084238340|01|A5115311962274661428|1|0103|0|201407|11000
201508|B6859264802084238340|05|B2926804207579366915|1|0101|0|201410|17000
201508|B6865706453946354361|05|A6604349593054969913|1|0104|0|201506|11000
201508|B6941880250273669289|05|B2165059858381501351|1|0199|0|201408|3200
201508|B6981625209248690389|21|B7919175496857129028|1|0103|7|201309|66000
201508|B7009159462290489601|01|A1164231300780046854|1|0101|0|201503|480
201508|B7009159462290489601|05|A8255351065189349951|1|0104|0|201504|3200
